date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1,spread_prob
12/30/1990,1990,0,0,NE,NYG,1245.565,1657.011,0.1198023179,10,13,0,0.1111111111
12/30/1990,1990,0,0,MIA,IND,1592.025,1492.137,0.720948555,23,17,1,0.6951219512
12/30/1990,1990,0,0,DEN,GB,1448.864,1431.301,0.6166305306,22,13,1,0.6891891892
12/30/1990,1990,0,0,CIN,CLE,1511.292,1342.905,0.7930622292,21,14,1,0.9102564103
12/30/1990,1990,0,0,ATL,DAL,1364.712,1432.032,0.4966613012,26,7,1,0.5555555556
12/31/1990,1990,0,0,NO,LAR,1538.273,1478.492,0.6722319335,20,17,1,0.6625
1/5/1991,1990,0,1,MIA,KC,1602.128,1605.781,0.5873792298,17,16,1,0.5609756098
1/5/1991,1990,0,1,PHI,WSH,1618.639,1599.376,0.6189412559,6,20,0,0.6125
1/6/1991,1990,0,1,CIN,TEN,1519.073,1577.435,0.5095516877,41,14,1,0.5833333333
1/6/1991,1990,0,1,CHI,NO,1530.545,1546.873,0.5695899983,16,6,1,0.703125
1/12/1991,1990,0,1,SF,WSH,1725.845,1634.234,0.7112628688,28,10,1,0.6951219512
1/12/1991,1990,0,1,BUF,MIA,1665.191,1607.693,0.6693297475,44,34,1,0.7058823529
1/13/1991,1990,0,1,NYG,CHI,1659.881,1550.739,0.7315384208,31,3,1,0.7121212121
1/13/1991,1990,0,1,OAK,CIN,1614.287,1551.66,0.6758314402,20,10,1,0.6395348837
1/20/1991,1990,0,1,BUF,OAK,1680.213,1628.981,0.6612982846,51,3,1,0.6891891892
1/20/1991,1990,0,1,SF,NYG,1741.718,1676.634,0.6789223349,13,15,0,0.7162162162
1/27/1991,1990,1,1,NYG,BUF,1692.489,1705.253,0.4816393869,20,19,1,0.3375
9/1/1991,1991,0,0,DEN,CIN,1478.92,1526.311,0.5253197118,45,14,1,0.5444444444
9/1/1991,1991,0,0,PIT,LAC,1528.78,1476.043,0.6632360349,26,20,1,0.6666666667
9/1/1991,1991,0,0,WSH,DET,1580.573,1483.659,0.7174913874,45,0,1,0.6704545455
9/1/1991,1991,0,0,TEN,OAK,1531.565,1570.961,0.5367805589,47,17,1,0.5568181818
9/1/1991,1991,0,0,NYJ,TB,1421.338,1426.157,0.5857515196,16,13,1,0.5625
9/1/1991,1991,0,0,NO,SEA,1519.452,1529.56,0.5783451512,27,24,1,0.6142857143
9/1/1991,1991,0,0,KC,ATL,1568.478,1431.601,0.7617136193,14,3,1,0.6666666667
9/1/1991,1991,0,0,GB,PHI,1444.523,1557.521,0.4313614321,3,20,0,0.4545454545
9/1/1991,1991,0,0,IND,NE,1489.69,1330.13,0.7845989863,7,16,0,0.7432432432
9/1/1991,1991,0,0,CLE,DAL,1391.749,1436.228,0.5294977991,14,26,0,0.4305555556
9/1/1991,1991,0,0,CHI,MIN,1524.324,1504.897,0.6191638902,10,6,1,0.5555555556
9/1/1991,1991,0,0,BUF,MIA,1633.684,1563.448,0.6853526411,35,31,1,0.6666666667
9/1/1991,1991,0,0,LAR,ARI,1481.595,1420.77,0.6735547249,14,24,0,0.6666666667
9/2/1991,1991,0,0,NYG,SF,1634.812,1652.242,0.5680341319,16,14,1,0.5405405405
9/8/1991,1991,0,0,SEA,NYJ,1518.154,1432.518,0.7041482683,20,13,1,0.6388888889
9/8/1991,1991,0,0,PHI,ARI,1581.925,1455.032,0.7511256698,10,26,0,0.6780821918
9/8/1991,1991,0,0,CIN,TEN,1493.67,1563.013,0.4937502461,7,30,0,0.5490196078
9/8/1991,1991,0,0,SF,LAC,1642.952,1463.603,0.8032268939,34,14,1,0.8157894737
9/8/1991,1991,0,0,BUF,PIT,1643.225,1541.221,0.7233924768,52,34,1,0.6666666667
9/8/1991,1991,0,0,ATL,MIN,1420.754,1493.091,0.4894427775,19,20,0,0.5365853659
9/8/1991,1991,0,0,TB,CHI,1414.978,1536.129,0.419888497,20,21,0,0.4027777778
9/8/1991,1991,0,0,NE,CLE,1370.369,1364.331,0.6008307095,0,20,0,0.4722222222
9/8/1991,1991,0,0,NYG,LAR,1644.102,1447.333,0.8185959114,13,19,0,0.6842105263
9/8/1991,1991,0,0,OAK,DEN,1539.513,1511.561,0.630665931,16,13,1,0.6
9/8/1991,1991,0,0,DET,GB,1463.51,1420.12,0.6511147893,23,14,1,0.5454545455
9/8/1991,1991,0,0,KC,NO,1579.325,1530.858,0.6577241341,10,17,0,0.6805555556
9/8/1991,1991,0,0,MIA,IND,1553.906,1449.45,0.7262078743,17,6,1,0.6904761905
9/9/1991,1991,0,0,DAL,WSH,1463.647,1600.723,0.3977371045,31,33,0,0.45
9/15/1991,1991,0,0,CLE,CIN,1402.136,1462.348,0.5068900497,14,13,1,0.4125
9/15/1991,1991,0,0,OAK,IND,1549.338,1436.816,0.7353422932,16,0,1,0.7361111111
9/15/1991,1991,0,0,PIT,NE,1526.081,1332.564,0.815799455,20,6,1,0.875
9/15/1991,1991,0,0,NYJ,BUF,1421.002,1658.365,0.2704775215,20,23,0,0.2934782609
9/15/1991,1991,0,0,MIN,SF,1499.853,1653.735,0.3748077627,17,14,1,0.4285714286
9/15/1991,1991,0,0,GB,TB,1404.808,1409.302,0.5862054023,15,13,1,0.5921052632
9/15/1991,1991,0,0,DET,MIA,1478.822,1566.54,0.467352685,17,13,1,0.4318181818
9/15/1991,1991,0,0,NO,LAR,1559.7,1483.494,0.692715867,24,7,1,0.5810810811
9/15/1991,1991,0,0,DEN,SEA,1501.736,1529.669,0.5531422287,16,10,1,0.6578947368
9/15/1991,1991,0,0,DAL,PHI,1455.185,1535.295,0.4782686611,0,24,0,0.5921052632
9/15/1991,1991,0,0,LAC,ATL,1452.819,1413.991,0.6451258084,10,13,0,0.55
9/15/1991,1991,0,0,CHI,NYG,1541.805,1607.941,0.4983651704,20,17,1,0.4558823529
9/15/1991,1991,0,0,WSH,ARI,1609.185,1501.661,0.7297053134,34,0,1,0.7195121951
9/16/1991,1991,0,0,TEN,KC,1594.334,1550.483,0.65171738,17,7,1,0.6046511628
9/22/1991,1991,0,0,NO,MIN,1576.392,1517.917,0.6705733196,26,0,1,0.5833333333
9/22/1991,1991,0,0,MIA,GB,1549.216,1413.656,0.760334846,16,13,1,0.6842105263
9/22/1991,1991,0,0,KC,SEA,1534.568,1512.566,0.6226529008,20,13,1,0.7083333333
9/22/1991,1991,0,0,ARI,DAL,1483.839,1424.605,0.6715377664,9,17,0,0.5277777778
9/22/1991,1991,0,0,IND,DET,1422.939,1496.146,0.4881913738,24,33,0,0.472972973
9/22/1991,1991,0,0,CIN,WSH,1455.527,1627.007,0.3513869783,27,34,0,0.4186046512
9/22/1991,1991,0,0,ATL,OAK,1432.764,1563.215,0.4069070763,21,17,1,0.4305555556
9/22/1991,1991,0,0,SF,LAR,1635.672,1466.802,0.7935181568,27,10,1,0.6973684211
9/22/1991,1991,0,0,DEN,LAC,1518.839,1434.046,0.7031363369,27,19,1,0.7105263158
9/22/1991,1991,0,0,NYG,CLE,1594.026,1408.958,0.8083783149,13,10,1,0.8333333333
9/22/1991,1991,0,0,NE,TEN,1323.636,1610.25,0.2182808951,24,20,1,0.1710526316
9/22/1991,1991,0,0,TB,BUF,1400.453,1665.319,0.2403939002,10,17,0,0.3181818182
9/22/1991,1991,0,0,PHI,PIT,1565.875,1535.008,0.6345658146,23,14,1,0.5833333333
9/23/1991,1991,0,0,CHI,NYJ,1555.721,1414.048,0.7666883751,19,13,1,0.7083333333
9/29/1991,1991,0,0,NYJ,MIA,1405.747,1555.306,0.3806569527,41,23,1,0.4473684211
9/29/1991,1991,0,0,LAC,KC,1421.832,1549.664,0.4105505102,13,14,0,0.4027777778
9/29/1991,1991,0,0,ATL,NO,1452.44,1596.952,0.3875297227,6,27,0,0.4285714286
9/29/1991,1991,0,0,BUF,CHI,1674.484,1564.021,0.7330291946,35,20,1,0.6818181818
9/29/1991,1991,0,0,ARI,NE,1452.562,1351.618,0.7221698594,24,10,1,0.6666666667
9/29/1991,1991,0,0,DAL,NYG,1455.882,1598.796,0.3897153142,21,16,1,0.4305555556
9/29/1991,1991,0,0,LAR,GB,1456.013,1407.566,0.6576982154,23,21,1,0.6184210526
9/29/1991,1991,0,0,DET,TB,1518.545,1391.288,0.7515171602,31,3,1,0.65
9/29/1991,1991,0,0,MIN,DEN,1497.356,1531.053,0.5449271383,6,13,0,0.625
9/29/1991,1991,0,0,SEA,IND,1497.47,1400.541,0.7175088894,31,3,1,0.7222222222
9/29/1991,1991,0,0,OAK,SF,1543.538,1646.461,0.4456401255,12,6,1,0.4166666667
9/30/1991,1991,0,0,WSH,PHI,1640.946,1582.001,0.6711707096,23,0,1,0.65
10/6/1991,1991,0,0,NE,MIA,1337.625,1517.375,0.340615152,10,20,0,0.3142857143
10/6/1991,1991,0,0,TB,PHI,1375.899,1562.215,0.3321779264,14,13,1,0.40625
10/6/1991,1991,0,0,TEN,DEN,1582.268,1554.043,0.631031903,42,14,1,0.6704545455
10/6/1991,1991,0,0,NYG,ARI,1576.124,1466.554,0.7320220037,20,9,1,0.7794117647
10/6/1991,1991,0,0,GB,DAL,1400.414,1478.554,0.4810990307,17,20,0,0.4285714286
10/6/1991,1991,0,0,DET,MIN,1533.934,1474.366,0.6719617165,24,20,1,0.575
10/6/1991,1991,0,0,IND,PIT,1382.821,1518.882,0.3991375373,3,21,0,0.3333333333
10/6/1991,1991,0,0,CLE,NYJ,1404.187,1443.677,0.5366460114,14,17,0,0.4558823529
10/6/1991,1991,0,0,CIN,SEA,1441.588,1515.19,0.4876232557,7,13,0,0.5875
10/6/1991,1991,0,0,CHI,WSH,1550.311,1660.732,0.4350037865,7,20,0,0.4189189189
10/6/1991,1991,0,0,OAK,LAC,1565.492,1416.299,0.7743421685,13,21,0,0.7205882353
10/7/1991,1991,0,0,KC,BUF,1555.198,1688.195,0.4033749828,33,6,1,0.425
10/13/1991,1991,0,0,SEA,OAK,1534.094,1527.793,0.6011937494,20,23,0,0.5735294118
10/13/1991,1991,0,0,PHI,NO,1552.417,1620.074,0.4961763442,6,13,0,0.3
10/13/1991,1991,0,0,NYJ,TEN,1458.731,1606.107,0.3836239732,20,23,0,0.425
10/13/1991,1991,0,0,MIN,ARI,1464.373,1454.215,0.6065049081,34,7,1,0.6805555556
10/13/1991,1991,0,0,KC,MIA,1596.227,1532.901,0.676712356,42,7,1,0.7
10/13/1991,1991,0,0,DAL,CIN,1491.814,1422.684,0.6839780917,35,23,1,0.6625
10/13/1991,1991,0,0,LAR,LAC,1463.165,1453.997,0.6051440055,30,24,1,0.5921052632
10/13/1991,1991,0,0,BUF,IND,1647.165,1360.051,0.8835958018,42,6,1,0.987804878
10/13/1991,1991,0,0,WSH,CLE,1683.228,1389.133,0.8876658021,42,17,1,0.8783783784
10/13/1991,1991,0,0,SF,ATL,1624.508,1429.318,0.8172422472,34,39,0,0.7916666667
10/14/1991,1991,0,0,PIT,NYG,1541.651,1588.462,0.5261521873,20,23,0,0.3970588235
10/17/1991,1991,0,0,GB,CHI,1387.154,1527.815,0.3928042747,0,10,0,0.4142857143
10/20/1991,1991,0,0,PIT,SEA,1526.942,1516.867,0.6063908754,7,27,0,0.5972222222
10/20/1991,1991,0,0,ARI,ATL,1428.858,1462.533,0.5449585431,16,10,1,0.4342105263
10/20/1991,1991,0,0,IND,NYJ,1352.805,1448.478,0.4559723301,6,17,0,0.1323529412
10/20/1991,1991,0,0,DEN,KC,1530.205,1618.12,0.4670703984,19,16,1,0.4459459459
10/20/1991,1991,0,0,OAK,LAR,1545.02,1478.031,0.6813080866,20,17,1,0.6052631579
10/20/1991,1991,0,0,NE,MIN,1322.1,1489.731,0.3564532619,26,23,1,0.2941176471
10/20/1991,1991,0,0,NO,TB,1640.685,1385.697,0.8631849538,23,7,1,0.90625
10/20/1991,1991,0,0,LAC,CLE,1439.131,1382.841,0.667788871,24,30,0,0.6388888889
10/20/1991,1991,0,0,MIA,TEN,1511.008,1616.359,0.4421899312,13,17,0,0.369047619
10/20/1991,1991,0,0,SF,DET,1591.294,1543.928,0.6562959113,35,3,1,0.6666666667
10/21/1991,1991,0,0,BUF,CIN,1654.412,1407.404,0.8576689403,35,16,1,0.77
10/27/1991,1991,0,0,ATL,LAR,1445.072,1469.695,0.5578469853,31,14,1,0.5625
10/27/1991,1991,0,0,SEA,LAC,1555.095,1411.626,0.768532616,20,9,1,0.6756756757
10/27/1991,1991,0,0,NE,DEN,1340.816,1545.136,0.3095999167,6,9,0,0.3333333333
10/27/1991,1991,0,0,TB,GB,1378.929,1368.943,0.6062685864,0,27,0,0.5735294118
10/27/1991,1991,0,0,DET,DAL,1521.06,1507.094,0.6117240149,34,10,1,0.5568181818
10/27/1991,1991,0,0,NYG,WSH,1603.172,1689.521,0.4693149296,13,17,0,0.4342105263
10/27/1991,1991,0,0,PHI,SF,1531.806,1614.161,0.4750448996,7,23,0,0.3857142857
10/27/1991,1991,0,0,NO,CHI,1647.453,1546.027,0.7227262164,17,20,0,0.703125
10/27/1991,1991,0,0,ARI,MIN,1446.318,1471.015,0.5577419136,0,28,0,0.4411764706
10/27/1991,1991,0,0,TEN,CIN,1630.336,1399.936,0.8455946854,35,3,1,0.8369565217
10/27/1991,1991,0,0,CLE,PIT,1410.346,1488.714,0.4807713894,17,14,1,0.5428571429
10/28/1991,1991,0,0,KC,OAK,1603.189,1553.356,0.659492149,24,21,1,0.6857142857
11/3/1991,1991,0,0,WSH,TEN,1704.482,1639.856,0.6783473505,16,13,1,0.6511627907
11/3/1991,1991,0,0,LAR,NO,1444.596,1625.775,0.3387700542,17,24,0,0.3888888889
11/3/1991,1991,0,0,ATL,SF,1470.171,1640.868,0.3524149451,17,14,1,0.3717948718
11/3/1991,1991,0,0,BUF,NE,1661.88,1332.743,0.9062628632,22,17,1,0.9146341463
11/3/1991,1991,0,0,CHI,DET,1567.705,1545.19,0.6233464903,20,10,1,0.71875
11/3/1991,1991,0,0,CIN,CLE,1390.417,1424.83,0.5439048629,23,21,1,0.4305555556
11/3/1991,1991,0,0,IND,MIA,1330.455,1497.031,0.3578476006,6,10,0,0.25
11/3/1991,1991,0,0,DAL,ARI,1482.964,1408.056,0.6911231103,27,7,1,0.7638888889
11/3/1991,1991,0,0,DEN,PIT,1553.209,1474.23,0.6961031984,20,13,1,0.6857142857
11/3/1991,1991,0,0,MIN,TB,1509.278,1337.099,0.7966216927,28,13,1,0.8194444444
11/3/1991,1991,0,0,NYJ,GB,1470.828,1410.773,0.6725793688,19,16,1,0.6857142857
11/4/1991,1991,0,0,PHI,NYG,1505.099,1588.211,0.4739583227,30,7,1,0.390625
11/10/1991,1991,0,0,LAC,SEA,1401.118,1565.603,0.3606182683,17,14,1,0.4444444444
11/10/1991,1991,0,0,TB,DET,1326.919,1527.818,0.3138249274,30,21,1,0.4166666667
11/10/1991,1991,0,0,TEN,DAL,1631.434,1500.647,0.7552923332,26,23,1,0.7325581395
11/10/1991,1991,0,0,WSH,ATL,1712.904,1489.032,0.840624351,56,17,1,0.8428571429
11/10/1991,1991,0,0,NYJ,IND,1479.418,1319.445,0.7850005064,27,28,0,0.921875
11/10/1991,1991,0,0,NO,SF,1639.157,1622.007,0.6160683595,10,3,1,0.6774193548
11/10/1991,1991,0,0,MIA,NE,1508.041,1329.895,0.802130071,30,20,1,0.6857142857
11/10/1991,1991,0,0,GB,BUF,1402.183,1664.729,0.2428410323,24,34,0,0.3108108108
11/10/1991,1991,0,0,DEN,OAK,1565.071,1544.383,0.6208740517,16,17,0,0.5833333333
11/10/1991,1991,0,0,ARI,NYG,1390.373,1554.497,0.3610975562,14,21,0,0.3088235294
11/10/1991,1991,0,0,CLE,PHI,1414.946,1538.812,0.416086439,30,32,0,0.4393939394
11/10/1991,1991,0,0,CIN,PIT,1400.301,1462.367,0.504222265,27,33,0,0.5394736842
11/10/1991,1991,0,0,LAR,KC,1431.214,1612.161,0.339069277,20,27,0,0.4
11/11/1991,1991,0,0,MIN,CHI,1519.458,1585.078,0.4991077492,17,34,0,0.5833333333
11/17/1991,1991,0,0,SF,ARI,1606.615,1376.003,0.8457539549,14,10,1,0.875
11/17/1991,1991,0,0,OAK,SEA,1553.339,1547.036,0.6011965097,31,7,1,0.6029411765
11/17/1991,1991,0,0,PIT,WSH,1482.017,1723.298,0.2660503199,14,41,0,0.325
11/17/1991,1991,0,0,PHI,CIN,1547.716,1380.651,0.7918105249,17,10,1,0.75
11/17/1991,1991,0,0,TEN,CLE,1637.664,1406.042,0.8465108955,28,24,1,0.7888888889
11/17/1991,1991,0,0,NYG,DAL,1568.867,1494.417,0.6905600166,22,9,1,0.6666666667
11/17/1991,1991,0,0,DET,LAR,1494.138,1417.818,0.6928555363,21,10,1,0.597826087
11/17/1991,1991,0,0,LAC,NO,1419.685,1654.549,0.2733253945,24,21,1,0.359375
11/17/1991,1991,0,0,NE,NYJ,1321.35,1467.296,0.3855722785,21,28,0,0.4142857143
11/17/1991,1991,0,0,KC,DEN,1625.557,1556.115,0.684366176,20,24,0,0.6805555556
11/17/1991,1991,0,0,GB,MIN,1391.496,1490.614,0.45105747,21,35,0,0.4444444444
11/17/1991,1991,0,0,IND,CHI,1331.567,1613.922,0.2224931816,17,31,0,0.25
11/17/1991,1991,0,0,ATL,TB,1478.638,1360.599,0.7414765599,43,7,1,0.6710526316
11/18/1991,1991,0,0,MIA,BUF,1516.586,1675.416,0.3681575978,27,41,0,0.4130434783
11/24/1991,1991,0,0,CHI,MIA,1624.889,1497.462,0.7516998579,13,16,0,0.7222222222
11/24/1991,1991,0,0,NYJ,LAC,1482.762,1441.518,0.6483033321,24,3,1,0.6052631579
11/24/1991,1991,0,0,CIN,OAK,1372.819,1578.207,0.3082873566,14,38,0,0.3194444444
11/24/1991,1991,0,0,CLE,KC,1401.689,1602.094,0.3144376088,20,15,1,0.3888888889
11/24/1991,1991,0,0,ARI,PHI,1371.626,1555.549,0.3352407939,14,34,0,0.303030303
11/24/1991,1991,0,0,GB,IND,1367.44,1320.6,0.6556125803,14,10,1,0.7058823529
11/24/1991,1991,0,0,MIN,DET,1514.67,1508.481,0.6010391604,14,34,0,0.6428571429
11/24/1991,1991,0,0,NE,BUF,1305.883,1694.54,0.1343398678,16,13,1,0.2976190476
11/24/1991,1991,0,0,NO,ATL,1632.716,1495.874,0.7616770483,20,23,0,0.6857142857
11/24/1991,1991,0,0,PIT,TEN,1465.602,1642.018,0.3449387107,26,14,1,0.3125
11/24/1991,1991,0,0,WSH,DAL,1739.713,1479.058,0.8669920459,21,24,0,0.7976190476
11/24/1991,1991,0,0,TB,NYG,1343.363,1584.226,0.2665204374,14,21,0,0.2352941176
11/24/1991,1991,0,0,SEA,DEN,1522.168,1579.578,0.5109211508,13,10,1,0.5972222222
11/25/1991,1991,0,0,LAR,SF,1403.475,1610.992,0.3056800736,10,33,0,0.4210526316
11/28/1991,1991,0,0,DET,CHI,1546.302,1602.049,0.51331299,16,6,1,0.5731707317
11/28/1991,1991,0,0,DAL,PIT,1507.272,1500.998,0.6011564842,20,10,1,0.65
12/1/1991,1991,0,0,IND,CLE,1310.051,1427.867,0.424571798,0,31,0,0.3815789474
12/1/1991,1991,0,0,MIA,TB,1520.301,1333.099,0.8102739813,33,14,1,0.7368421053
12/1/1991,1991,0,0,SEA,KC,1535.681,1575.916,0.5355794635,6,19,0,0.5416666667
12/1/1991,1991,0,0,BUF,NYJ,1666.399,1503.503,0.7878267138,24,13,1,0.6956521739
12/1/1991,1991,0,0,LAR,WSH,1385.228,1711.498,0.1818310319,6,27,0,0.2391304348
12/1/1991,1991,0,0,SF,NO,1629.239,1609.465,0.6196347866,38,24,1,0.6176470588
12/1/1991,1991,0,0,CIN,NYG,1354.163,1594.49,0.2671240408,27,24,1,0.3205128205
12/1/1991,1991,0,0,DEN,NE,1566.064,1334.024,0.8468232731,20,3,1,0.696969697
12/1/1991,1991,0,0,ATL,GB,1519.126,1377.989,0.7661360015,35,31,1,0.7236842105
12/1/1991,1991,0,0,LAC,OAK,1420.778,1596.864,0.3453680704,7,9,0,0.3472222222
12/2/1991,1991,0,0,TEN,PHI,1606.621,1574.915,0.6356850476,6,13,0,0.6547619048
12/8/1991,1991,0,0,OAK,BUF,1604.087,1675.953,0.4901203178,27,30,0,0.5365853659
12/8/1991,1991,0,0,LAR,ATL,1375.18,1526.009,0.3789349106,14,31,0,0.3604651163
12/8/1991,1991,0,0,KC,LAC,1604.506,1413.554,0.8135703052,20,17,1,0.75
12/8/1991,1991,0,0,TB,MIN,1322.901,1476.849,0.3747187399,24,26,0,0.3947368421
12/8/1991,1991,0,0,SEA,SF,1507.091,1649.076,0.390987957,22,24,0,0.4027777778
12/8/1991,1991,0,0,TEN,PIT,1578.968,1482.471,0.7170045693,31,6,1,0.7272727273
12/8/1991,1991,0,0,NYG,PHI,1572.411,1602.568,0.5499756794,14,19,0,0.5909090909
12/8/1991,1991,0,0,NE,IND,1326.223,1281.312,0.6531011039,23,17,1,0.7352941176
12/8/1991,1991,0,0,DET,NYJ,1569.545,1493.948,0.6919691409,34,20,1,0.630952381
12/8/1991,1991,0,0,DAL,NO,1525.8,1589.628,0.5016866372,23,14,1,0.5555555556
12/8/1991,1991,0,0,ARI,WSH,1352.26,1721.546,0.1478441166,14,20,0,0.15
12/8/1991,1991,0,0,CLE,DEN,1456.606,1573.866,0.425353925,7,17,0,0.5
12/8/1991,1991,0,0,CHI,GB,1578.807,1371.106,0.8277541173,27,13,1,0.7638888889
12/9/1991,1991,0,0,MIA,CIN,1530.499,1376.242,0.7793950935,37,13,1,0.6739130435
12/14/1991,1991,0,0,SF,KC,1657.376,1609.136,0.6574299013,28,14,1,0.6216216216
12/14/1991,1991,0,0,CHI,TB,1587.107,1314.987,0.8744201002,27,0,1,0.8823529412
12/15/1991,1991,0,0,DEN,ARI,1593.792,1347.205,0.8573728436,24,19,1,0.8382352941
12/15/1991,1991,0,0,CLE,TEN,1436.68,1596.148,0.3673036955,14,17,0,0.4142857143
12/15/1991,1991,0,0,LAC,MIA,1408.924,1543.414,0.4013083527,38,30,1,0.4736842105
12/15/1991,1991,0,0,NYJ,NE,1478.267,1339.081,0.764117739,3,6,0,0.6944444444
12/15/1991,1991,0,0,GB,DET,1362.806,1585.226,0.2877816786,17,21,0,0.4117647059
12/15/1991,1991,0,0,IND,BUF,1268.453,1689.5,0.1140957076,7,35,0,0.1941176471
12/15/1991,1991,0,0,MIN,LAR,1484.762,1354.097,0.7551625088,20,14,1,0.7222222222
12/15/1991,1991,0,0,ATL,SEA,1547.091,1498.79,0.6575089802,26,13,1,0.675
12/15/1991,1991,0,0,WSH,NYG,1726.601,1552.385,0.798514867,34,17,1,0.7432432432
12/15/1991,1991,0,0,PIT,CIN,1465.291,1363.327,0.7233464007,17,10,1,0.6538461538
12/15/1991,1991,0,0,PHI,DAL,1622.593,1548.736,0.6898301047,13,25,0,0.609375
12/16/1991,1991,0,0,NO,OAK,1566.692,1590.541,0.5589456666,27,0,1,0.5810810811
12/21/1991,1991,0,0,MIN,GB,1493.513,1354.161,0.7642899297,7,27,0,0.6363636364
12/21/1991,1991,0,0,NYG,TEN,1541.88,1605.912,0.5013930604,24,20,1,0.4189189189
12/22/1991,1991,0,0,SEA,LAR,1481.599,1345.347,0.7610599843,23,9,1,0.6538461538
12/22/1991,1991,0,0,LAC,DEN,1436.091,1598.269,0.3636859442,14,17,0,0.4189189189
12/22/1991,1991,0,0,TB,IND,1307.73,1261.84,0.6543767965,17,3,1,0.6571428571
12/22/1991,1991,0,0,OAK,KC,1561.687,1591.491,0.5504785609,21,27,0,0.5714285714
12/22/1991,1991,0,0,PIT,CLE,1475.985,1426.916,0.6585038466,17,10,1,0.5810810811
12/22/1991,1991,0,0,PHI,WSH,1584.822,1737.106,0.3769657654,24,22,1,0.4142857143
12/22/1991,1991,0,0,MIA,NYJ,1516.247,1454.913,0.6741986505,20,23,0,0.625
12/22/1991,1991,0,0,DAL,ATL,1586.507,1564.283,0.6229531125,31,27,1,0.5769230769
12/22/1991,1991,0,0,ARI,NO,1342.728,1595.546,0.2532851762,3,27,0,0.3
12/22/1991,1991,0,0,CIN,NE,1352.633,1362.435,0.5787746493,29,7,1,0.4473684211
12/22/1991,1991,0,0,BUF,DET,1696.114,1593.871,0.7236676829,14,17,0,0.6219512195
12/23/1991,1991,0,0,SF,CHI,1675.022,1594.364,0.6981439043,52,14,1,0.6282051282
12/28/1991,1991,0,1,NO,ATL,1610.569,1552.609,0.6699180993,20,27,0,0.6538461538
12/28/1991,1991,0,1,KC,OAK,1613.263,1539.915,0.6892028318,10,6,1,0.6388888889
12/29/1991,1991,0,1,CHI,DAL,1573.62,1598.181,0.5579350144,13,17,0,0.5810810811
12/29/1991,1991,0,1,TEN,NYJ,1589.87,1474.745,0.7382481022,17,10,1,0.7045454545
1/4/1992,1991,0,1,DEN,TEN,1607.926,1599.932,0.6035280541,26,24,1,0.5945945946
1/4/1992,1991,0,1,WSH,ATL,1722.851,1582.12,0.7657169948,24,7,1,0.7674418605
1/5/1992,1991,0,1,BUF,KC,1674.399,1622.675,0.6619323542,37,14,1,0.756097561
1/5/1992,1991,0,1,DET,DAL,1615.586,1616.477,0.5912272467,38,6,1,0.5
1/12/1992,1991,0,1,BUF,DEN,1694.804,1616.357,0.6954549707,10,7,1,0.7608695652
1/12/1992,1991,0,1,WSH,DET,1735.236,1643.362,0.7115736862,41,10,1,0.8255813953
1/26/1992,1991,1,1,WSH,BUF,1753.897,1702.731,0.5731060539,37,24,1,0.6458333333
9/6/1992,1992,0,0,TB,ARI,1385.367,1386.803,0.5904688218,23,7,1,0.527027027
9/6/1992,1992,0,0,PHI,NO,1567.718,1555.706,0.6090490515,15,13,1,0.6029411765
9/6/1992,1992,0,0,TEN,PIT,1562.667,1494.658,0.6825816105,24,29,0,0.7777777778
9/6/1992,1992,0,0,NYG,SF,1540.282,1632.177,0.4613721097,14,31,0,0.3918918919
9/6/1992,1992,0,0,GB,MIN,1438.643,1463.14,0.5580258793,20,23,0,0.3648648649
9/6/1992,1992,0,0,ATL,NYJ,1548.156,1478.122,0.6851018346,20,17,1,0.5697674419
9/6/1992,1992,0,0,DEN,OAK,1573.954,1522.002,0.6622259944,17,13,1,0.5833333333
9/6/1992,1992,0,0,LAC,KC,1452.623,1569.846,0.4254059863,10,24,0,0.4285714286
9/6/1992,1992,0,0,BUF,LAR,1622.141,1390.66,0.8464054065,40,7,1,0.7444444444
9/6/1992,1992,0,0,IND,CLE,1331.013,1443.942,0.4314588625,14,3,1,0.3235294118
9/6/1992,1992,0,0,CHI,DET,1538.55,1584.8,0.5269572539,27,24,1,0.5945945946
9/6/1992,1992,0,0,SEA,CIN,1497.304,1420.601,0.6933245171,3,21,0,0.6081081081
9/7/1992,1992,0,0,DAL,WSH,1560.8,1685.611,0.4147653856,23,10,1,0.4534883721
9/13/1992,1992,0,0,PIT,NYJ,1520.693,1469.896,0.6607371915,27,10,1,0.4342105263
9/13/1992,1992,0,0,DEN,LAC,1584.277,1430.117,0.7792990721,21,13,1,0.6911764706
9/13/1992,1992,0,0,NYG,DAL,1513.933,1592.553,0.4804092788,28,34,0,0.4210526316
9/13/1992,1992,0,0,WSH,ATL,1653.859,1556.382,0.7181478441,24,17,1,0.7222222222
9/13/1992,1992,0,0,TB,GB,1407.921,1422.881,0.5715195052,31,3,1,0.5675675676
9/13/1992,1992,0,0,SF,BUF,1658.526,1631.687,0.6291723394,31,34,0,0.5795454545
9/13/1992,1992,0,0,NO,CHI,1547.406,1551.554,0.5866884519,28,6,1,0.6176470588
9/13/1992,1992,0,0,KC,SEA,1592.352,1453.664,0.7636006453,26,7,1,0.803030303
